Temperature,Humidity,Wind,Outlook,Play
20.1,49,1,sunny,0
20.1,49,1,sunny,0
20.1,49,1,sunny,0
20.1,49,1,sunny,0
20.1,49,1,sunny,0
19.8,69,0,overcast,0
19.8,69,0,overcast,1
19.8,69,0,overcast,1
19.8,69,0,overcast,0
19.8,69,0,overcast,0
19.8,69,0,overcast,0
19.8,69,0,overcast,0
18.8,63,1,overcast,0
18.8,63,1,overcast,1
18.8,63,1,overcast,0
18.8,63,1,overcast,1
18.8,63,1,overcast,0
18.8,63,1,overcast,0
18.8,63,1,overcast,0
19.2,63,0,rainy,0
19.2,63,0,rainy,1
19.2,63,0,rainy,0
19.2,63,0,rainy,0
19.2,63,0,rainy,0
19.2,63,0,rainy,0
19.2,63,0,rainy,0
19,72,0,rainy,0
19,72,0,rainy,0
19,72,0,rainy,0
19,72,0,rainy,0
19,72,0,rainy,0
19,72,0,rainy,0
19,72,0,rainy,0
18.8,57,0,sunny,1
18.8,57,0,sunny,0
18.8,57,0,sunny,1
18.8,57,0,sunny,0
18.8,57,0,sunny,0
18.8,57,0,sunny,0
18.8,57,0,sunny,0
17.9,59,0,sunny,1
17.9,59,0,sunny,0
17.9,59,0,sunny,1
17.9,59,0,sunny,0
17.9,59,0,sunny,1
17.9,59,0,sunny,0
17.9,59,0,sunny,0
17.3,64,1,overcast,0
17.3,64,1,overcast,1
17.3,64,1,overcast,0
17.3,64,1,overcast,1
17.3,64,1,overcast,0
17.3,64,1,overcast,0
17.3,64,1,overcast,0
16.9,58,0,sunny,1
16.9,58,0,sunny,1
16.9,58,0,sunny,1
16.9,58,0,sunny,0
16.9,58,0,sunny,1
16.9,58,0,sunny,0
16.9,58,0,sunny,0
16.7,62,0,overcast,1
16.7,62,0,overcast,1
16.7,62,0,overcast,1
16.7,62,0,overcast,0
16.7,62,0,overcast,0
16.7,62,0,overcast,0
16.7,62,0,overcast,0
16.2,44,1,sunny,0
16.2,44,1,sunny,0
16.2,44,1,sunny,0
16.2,44,1,sunny,0
16.2,44,1,sunny,0
16.2,44,1,sunny,0
16.2,44,1,sunny,0
15.8,59,1,overcast,0
15.8,59,1,overcast,0
15.8,59,1,overcast,0
15.8,59,1,overcast,0
15.8,59,1,overcast,0
15.8,59,1,overcast,0
15.8,59,1,overcast,0
16.6,67,1,overcast,0
16.6,67,1,overcast,0
16.6,67,1,overcast,0
16.6,67,1,overcast,0
16.6,67,1,overcast,0
16.6,67,1,overcast,0
16.6,67,1,overcast,0
17.9,78,0,rainy,0
17.9,78,0,rainy,0
17.9,78,0,rainy,0
17.9,78,0,rainy,0
17.9,78,0,rainy,0
17.9,78,0,rainy,0
17.9,78,0,rainy,0
19.8,66,0,sunny,1
19.8,66,0,sunny,0
19.8,66,0,sunny,1
19.8,66,0,sunny,0
19.8,66,0,sunny,1
19.8,66,0,sunny,0
19.8,66,0,sunny,0
20.4,69,1,overcast,0
20.4,69,1,overcast,1
20.4,69,1,overcast,0
20.4,69,1,overcast,1
20.4,69,1,overcast,0
20.4,69,1,overcast,0
20.4,69,1,overcast,0
21,75,1,sunny,0
21,75,1,sunny,0
21,75,1,sunny,0
21,75,1,sunny,0
21,75,1,sunny,0
21,75,1,sunny,0
21,75,1,sunny,0
21.4,77,1,rainy,0
21.4,77,1,rainy,0
21.4,77,1,rainy,0
21.4,77,1,rainy,0
21.4,77,1,rainy,0
21.4,77,1,rainy,0
21.4,77,1,rainy,0
22,80,0,sunny,0
22,80,0,sunny,0
22,80,0,sunny,0
22,80,0,sunny,0
22,80,0,sunny,1
22,80,0,sunny,0
22,80,0,sunny,0
21.6,79,1,rainy,0
21.6,79,1,rainy,0
21.6,79,1,rainy,0
21.6,79,1,rainy,0
21.6,79,1,rainy,0
21.6,79,1,rainy,0
21.6,79,1,rainy,0
20.9,73,0,sunny,0
20.9,73,0,sunny,0
20.9,73,0,sunny,0
20.9,73,0,sunny,0
20.9,73,0,sunny,0
20.9,73,0,sunny,0
20.9,73,0,sunny,0
19.5,80,0,sunny,0
19.5,80,0,sunny,0
19.5,80,0,sunny,0
19.5,80,0,sunny,0
19.5,80,0,sunny,1
19.5,80,0,sunny,0
19.5,80,0,sunny,1
19,59,1,sunny,1
19,59,1,sunny,1
19,59,1,sunny,1
19,59,1,sunny,1
19,59,1,sunny,1
19,59,1,sunny,0
19,59,1,sunny,0
17.3,79,0,sunny,0
17.3,79,0,sunny,0
17.3,79,0,sunny,0
17.3,79,0,sunny,0
17.3,79,0,sunny,0
17.3,79,0,sunny,0
17.3,79,0,sunny,1
16.2,79,1,rainy,0
16.2,79,1,rainy,0
16.2,79,1,rainy,0
16.2,79,1,rainy,0
16.2,79,1,rainy,0
16.2,79,1,rainy,0
16.2,79,1,rainy,0
15.4,52,1,sunny,1
15.4,52,1,sunny,0
15.4,52,1,sunny,0
15.4,52,1,sunny,0
15.4,52,1,sunny,1
15.4,52,1,sunny,0
15.4,52,1,sunny,0
15.9,81,0,sunny,0
15.9,81,0,sunny,0
15.9,81,0,sunny,0
15.9,81,0,sunny,0
15.9,81,0,sunny,1
15.9,81,0,sunny,0
15.9,81,0,sunny,0
17,73,0,sunny,0
17,73,0,sunny,0
17,73,0,sunny,0
17,73,0,sunny,0
17,73,0,sunny,1
17,73,0,sunny,0
17,73,0,sunny,0
18,87,1,rainy,0
18,87,1,rainy,0
18,87,1,rainy,0
18,87,1,rainy,0
18,87,1,rainy,0
18,87,1,rainy,0
18,87,1,rainy,0
18.9,68,0,overcast,0
18.9,68,0,overcast,1
18.9,68,0,overcast,1
18.9,68,0,overcast,0
18.9,68,0,overcast,0
18.9,68,0,overcast,0
18.9,68,0,overcast,0
18.6,76,1,sunny,0
18.6,76,1,sunny,0
18.6,76,1,sunny,0
18.6,76,1,sunny,0
18.6,76,1,sunny,0
18.6,76,1,sunny,0
18.6,76,1,sunny,0
17.5,76,0,overcast,0
17.5,76,0,overcast,0
17.5,76,0,overcast,0
17.5,76,0,overcast,0
17.5,76,0,overcast,0
17.5,76,0,overcast,0
17.5,76,0,overcast,0
15.7,64,0,overcast,0
15.7,64,0,overcast,0
15.7,64,0,overcast,1
15.7,64,0,overcast,0
15.7,64,0,overcast,0
15.7,64,0,overcast,0
15.7,64,0,overcast,0
15.5,78,0,rainy,0
15.5,78,0,rainy,0
15.5,78,0,rainy,0
15.5,78,0,rainy,0
15.5,78,0,rainy,1
15.5,78,0,rainy,0
15.5,78,0,rainy,0
15.9,78,0,overcast,0
15.9,78,0,overcast,0
15.9,78,0,overcast,0
15.9,78,0,overcast,0
15.9,78,0,overcast,0
15.9,78,0,overcast,0
15.9,78,0,overcast,0
17.1,59,0,overcast,1
17.1,59,0,overcast,1
17.1,59,0,overcast,1
17.1,59,0,overcast,0
17.1,59,0,overcast,0
17.1,59,0,overcast,0
17.1,59,0,overcast,0
17.4,64,0,overcast,1
17.4,64,0,overcast,1
17.4,64,0,overcast,1
17.4,64,0,overcast,0
17.4,64,0,overcast,0
17.4,64,0,overcast,0
17.4,64,0,overcast,0
18.6,73,1,rainy,0
18.6,73,1,rainy,1
18.6,73,1,rainy,0
18.6,73,1,rainy,1
18.6,73,1,rainy,0
18.6,73,1,rainy,0
18.6,73,1,rainy,0
19.5,77,1,overcast,0
19.5,77,1,overcast,0
19.5,77,1,overcast,0
19.5,77,1,overcast,0
19.5,77,1,overcast,0
19.5,77,1,overcast,0
19.5,77,1,overcast,0
20.5,88,1,overcast,0
20.5,88,1,overcast,0
20.5,88,1,overcast,0
20.5,88,1,overcast,1
20.5,88,1,overcast,0
20.5,88,1,overcast,0
20.5,88,1,overcast,1
20.5,63,0,rainy,0
20.5,63,0,rainy,0
20.5,63,0,rainy,0
20.5,63,0,rainy,0
20.5,63,0,rainy,0
20.5,63,0,rainy,0
20.5,63,0,rainy,0
21.2,80,0,overcast,0
21.2,80,0,overcast,0
21.2,80,0,overcast,0
21.2,80,0,overcast,0
21.2,80,0,overcast,0
21.2,80,0,overcast,0
21.2,80,0,overcast,0
21.7,82,0,rainy,0
21.7,82,0,rainy,0
21.7,82,0,rainy,0
21.7,82,0,rainy,0
21.7,82,0,rainy,0
21.7,82,0,rainy,0
21.7,82,0,rainy,0
21.9,82,0,sunny,0
21.9,82,0,sunny,0
21.9,82,0,sunny,0
21.9,82,0,sunny,0
21.9,82,0,sunny,1
21.9,82,0,sunny,0
21.9,82,0,sunny,1
20.5,74,0,overcast,0
20.5,74,0,overcast,0
20.5,74,0,overcast,0
20.5,74,0,overcast,0
20.5,74,0,overcast,0
20.5,74,0,overcast,0
20.5,74,0,overcast,0
19.3,83,0,overcast,0
19.3,83,0,overcast,0
19.3,83,0,overcast,0
19.3,83,0,overcast,0
19.3,83,0,overcast,0
19.3,83,0,overcast,0
19.3,83,0,overcast,0
18.9,72,0,sunny,0
18.9,72,0,sunny,0
18.9,72,0,sunny,0
18.9,72,0,sunny,0
18.9,72,0,sunny,1
18.9,72,0,sunny,0
18.9,72,0,sunny,0
19.5,82,1,sunny,0
19.5,82,1,sunny,0
19.5,82,1,sunny,0
19.5,82,1,sunny,0
19.5,82,1,sunny,1
19.5,82,1,sunny,0
19.5,82,1,sunny,1
21.5,59,0,sunny,1
21.5,59,0,sunny,0
21.5,59,0,sunny,1
21.5,59,0,sunny,0
21.5,59,0,sunny,0
21.5,59,0,sunny,0
21.5,59,0,sunny,0
22.4,88,0,sunny,0
22.4,88,0,sunny,0
22.4,88,0,sunny,0
22.4,88,0,sunny,0
22.4,88,0,sunny,0
22.4,88,0,sunny,0
22.4,88,0,sunny,1
23.3,78,1,overcast,0
23.3,78,1,overcast,0
23.3,78,1,overcast,0
23.3,78,1,overcast,1
23.3,78,1,overcast,0
23.3,78,1,overcast,0
23.3,78,1,overcast,0
23.6,99,0,rainy,0
23.6,99,0,rainy,0
23.6,99,0,rainy,0
23.6,99,0,rainy,0
23.6,99,0,rainy,0
23.6,99,0,rainy,0
23.6,99,0,rainy,1
23.6,80,0,sunny,0
23.6,80,0,sunny,0
23.6,80,0,sunny,0
23.6,80,0,sunny,0
23.6,80,0,sunny,0
23.6,80,0,sunny,0
23.6,80,0,sunny,0
25,69,0,sunny,0
25,69,0,sunny,0
25,69,0,sunny,0
25,69,0,sunny,0
25,69,0,sunny,1
25,69,0,sunny,0
25,69,0,sunny,0
28.1,75,0,rainy,0
28.1,75,0,rainy,0
28.1,75,0,rainy,0
28.1,75,0,rainy,0
28.1,75,0,rainy,0
28.1,75,0,rainy,0
28.1,75,0,rainy,0
23.9,80,0,rainy,0
23.9,80,0,rainy,0
23.9,80,0,rainy,0
23.9,80,0,rainy,0
23.9,80,0,rainy,0
23.9,80,0,rainy,0
23.9,80,0,rainy,0
22.7,66,1,sunny,0
22.7,66,1,sunny,0
22.7,66,1,sunny,0
22.7,66,1,sunny,0
22.7,66,1,sunny,0
22.7,66,1,sunny,0
22.7,66,1,sunny,0
19.2,86,0,sunny,0
19.2,86,0,sunny,0
19.2,86,0,sunny,0
19.2,86,0,sunny,0
19.2,86,0,sunny,0
19.2,86,0,sunny,0
19.2,86,0,sunny,1
22.8,95,1,rainy,0
22.8,95,1,rainy,0
22.8,95,1,rainy,0
22.8,95,1,rainy,0
22.8,95,1,rainy,0
22.8,95,1,rainy,0
22.8,95,1,rainy,1
25.4,81,0,overcast,0
25.4,81,0,overcast,0
25.4,81,0,overcast,0
25.4,81,0,overcast,0
25.4,81,0,overcast,0
25.4,81,0,overcast,0
25.4,81,0,overcast,0
25.7,71,0,rainy,0
25.7,71,0,rainy,0
25.7,71,0,rainy,0
25.7,71,0,rainy,0
25.7,71,0,rainy,0
25.7,71,0,rainy,0
25.7,71,0,rainy,0
24.4,75,1,overcast,0
24.4,75,1,overcast,0
24.4,75,1,overcast,0
24.4,75,1,overcast,0
24.4,75,1,overcast,0
24.4,75,1,overcast,0
24.4,75,1,overcast,0
22.7,77,0,overcast,0
22.7,77,0,overcast,0
22.7,77,0,overcast,0
22.7,77,0,overcast,0
22.7,77,0,overcast,0
22.7,77,0,overcast,0
22.7,77,0,overcast,0
21.4,87,0,overcast,0
21.4,87,0,overcast,0
21.4,87,0,overcast,0
21.4,87,0,overcast,0
21.4,87,0,overcast,0
21.4,87,0,overcast,0
21.4,87,0,overcast,1
20.6,80,0,rainy,0
20.6,80,0,rainy,0
20.6,80,0,rainy,0
20.6,80,0,rainy,0
20.6,80,0,rainy,0
20.6,80,0,rainy,0
20.6,80,0,rainy,0
19.2,91,1,rainy,0
19.2,91,1,rainy,0
19.2,91,1,rainy,0
19.2,91,1,rainy,1
19.2,91,1,rainy,0
19.2,91,1,rainy,0
19.2,91,1,rainy,1
18.3,84,0,sunny,0
18.3,84,0,sunny,0
18.3,84,0,sunny,0
18.3,84,0,sunny,0
18.3,84,0,sunny,0
18.3,84,0,sunny,0
18.3,84,0,sunny,0
18.9,63,0,overcast,0
18.9,63,0,overcast,0
18.9,63,0,overcast,0
18.9,63,0,overcast,0
18.9,63,0,overcast,0
18.9,63,0,overcast,0
18.9,63,0,overcast,0
21.8,55,1,sunny,0
21.8,55,1,sunny,0
21.8,55,1,sunny,0
21.8,55,1,sunny,0
21.8,55,1,sunny,1
21.8,55,1,sunny,0
21.8,55,1,sunny,0
24.6,87,0,overcast,0
24.6,87,0,overcast,0
24.6,87,0,overcast,0
24.6,87,0,overcast,0
24.6,87,0,overcast,0
24.6,87,0,overcast,0
24.6,87,0,overcast,1
26.1,66,0,overcast,0
26.1,66,0,overcast,1
26.1,66,0,overcast,1
26.1,66,0,overcast,0
26.1,66,0,overcast,0
26.1,66,0,overcast,0
26.1,66,0,overcast,0
26.3,93,0,rainy,0
26.3,93,0,rainy,0
26.3,93,0,rainy,0
26.3,93,0,rainy,0
26.3,93,0,rainy,0
26.3,93,0,rainy,0
26.3,93,0,rainy,1
26.1,92,1,rainy,0
26.1,92,1,rainy,0
26.1,92,1,rainy,0
26.1,92,1,rainy,1
26.1,92,1,rainy,0
26.1,92,1,rainy,0
26.1,92,1,rainy,1
26.1,84,0,sunny,0
26.1,84,0,sunny,0
26.1,84,0,sunny,0
26.1,84,0,sunny,0
26.1,84,0,sunny,1
26.1,84,0,sunny,0
26.1,84,0,sunny,1
25.6,69,1,overcast,0
25.6,69,1,overcast,0
25.6,69,1,overcast,0
25.6,69,1,overcast,0
25.6,69,1,overcast,0
25.6,69,1,overcast,0
25.6,69,1,overcast,0
25.5,83,0,sunny,0
25.5,83,0,sunny,0
25.5,83,0,sunny,0
25.5,83,0,sunny,0
25.5,83,0,sunny,1
25.5,83,0,sunny,0
25.5,83,0,sunny,1
25.6,82,1,sunny,0
25.6,82,1,sunny,0
25.6,82,1,sunny,0
25.6,82,1,sunny,0
25.6,82,1,sunny,1
25.6,82,1,sunny,0
25.6,82,1,sunny,1
26,92,1,rainy,0
26,92,1,rainy,0
26,92,1,rainy,0
26,92,1,rainy,0
26,92,1,rainy,0
26,92,1,rainy,0
26,92,1,rainy,1
25.6,87,1,sunny,0
25.6,87,1,sunny,0
25.6,87,1,sunny,0
25.6,87,1,sunny,1
25.6,87,1,sunny,1
25.6,87,1,sunny,0
25.6,87,1,sunny,1
23.9,65,1,sunny,0
23.9,65,1,sunny,0
23.9,65,1,sunny,0
23.9,65,1,sunny,0
23.9,65,1,sunny,0
23.9,65,1,sunny,0
23.9,65,1,sunny,0
22.8,71,0,overcast,0
22.8,71,0,overcast,0
22.8,71,0,overcast,0
22.8,71,0,overcast,0
22.8,71,0,overcast,0
22.8,71,0,overcast,0
22.8,71,0,overcast,0
22.9,71,0,rainy,0
22.9,71,0,rainy,0
22.9,71,0,rainy,0
22.9,71,0,rainy,0
22.9,71,0,rainy,0
22.9,71,0,rainy,0
22.9,71,0,rainy,0
24.2,87,0,overcast,0
24.2,87,0,overcast,0
24.2,87,0,overcast,0
24.2,87,0,overcast,0
24.2,87,0,overcast,0
24.2,87,0,overcast,0
24.2,87,0,overcast,0
26.1,73,0,rainy,0
26.1,73,0,rainy,1
26.1,73,0,rainy,0
26.1,73,0,rainy,0
26.1,73,0,rainy,0
26.1,73,0,rainy,0
26.1,73,0,rainy,0
27.3,88,1,overcast,0
27.3,88,1,overcast,0
27.3,88,1,overcast,0
27.3,88,1,overcast,1
27.3,88,1,overcast,0
27.3,88,1,overcast,0
27.3,88,1,overcast,1
26.9,67,0,sunny,1
26.9,67,0,sunny,1
26.9,67,0,sunny,1
26.9,67,0,sunny,0
26.9,67,0,sunny,1
26.9,67,0,sunny,0
26.9,67,0,sunny,1
26,83,0,rainy,0
26,83,0,rainy,0
26,83,0,rainy,0
26,83,0,rainy,0
26,83,0,rainy,0
26,83,0,rainy,0
26,83,0,rainy,1
25.8,71,1,rainy,0
25.8,71,1,rainy,0
25.8,71,1,rainy,0
25.8,71,1,rainy,0
25.8,71,1,rainy,0
25.8,71,1,rainy,0
25.8,71,1,rainy,0
25.7,64,0,sunny,1
25.7,64,0,sunny,0
25.7,64,0,sunny,1
25.7,64,0,sunny,0
25.7,64,0,sunny,1
25.7,64,0,sunny,0
25.7,64,0,sunny,0
25.2,83,1,rainy,0
25.2,83,1,rainy,0
25.2,83,1,rainy,0
25.2,83,1,rainy,0
25.2,83,1,rainy,0
25.2,83,1,rainy,0
25.2,83,1,rainy,0
24.3,83,0,rainy,0
24.3,83,0,rainy,0
24.3,83,0,rainy,0
24.3,83,0,rainy,0
24.3,83,0,rainy,0
24.3,83,0,rainy,0
24.3,83,0,rainy,0
22.9,92,0,rainy,0
22.9,92,0,rainy,0
22.9,92,0,rainy,0
22.9,92,0,rainy,0
22.9,92,0,rainy,0
22.9,92,0,rainy,0
22.9,92,0,rainy,1
22.1,62,0,sunny,1
22.1,62,0,sunny,0
22.1,62,0,sunny,1
22.1,62,0,sunny,0
22.1,62,0,sunny,0
22.1,62,0,sunny,0
22.1,62,0,sunny,0
22.5,89,1,sunny,0
22.5,89,1,sunny,0
22.5,89,1,sunny,0
22.5,89,1,sunny,0
22.5,89,1,sunny,0
22.5,89,1,sunny,0
22.5,89,1,sunny,1
22.8,85,1,rainy,0
22.8,85,1,rainy,0
22.8,85,1,rainy,0
22.8,85,1,rainy,0
22.8,85,1,rainy,1
22.8,85,1,rainy,0
22.8,85,1,rainy,1
24.1,84,1,sunny,0
24.1,84,1,sunny,0
24.1,84,1,sunny,0
24.1,84,1,sunny,0
24.1,84,1,sunny,1
24.1,84,1,sunny,0
24.1,84,1,sunny,1
25.1,84,1,overcast,0
25.1,84,1,overcast,0
25.1,84,1,overcast,0
25.1,84,1,overcast,0
25.1,84,1,overcast,0
25.1,84,1,overcast,0
25.1,84,1,overcast,0
25,72,0,rainy,0
25,72,0,rainy,1
25,72,0,rainy,0
25,72,0,rainy,0
25,72,0,rainy,0
25,72,0,rainy,0
25,72,0,rainy,0
24.3,76,1,rainy,0
24.3,76,1,rainy,0
24.3,76,1,rainy,0
24.3,76,1,rainy,0
24.3,76,1,rainy,0
24.3,76,1,rainy,0
24.3,76,1,rainy,0
25.3,84,1,sunny,0
25.3,84,1,sunny,0
25.3,84,1,sunny,0
25.3,84,1,sunny,1
25.3,84,1,sunny,0
25.3,84,1,sunny,0
25.3,84,1,sunny,1
26.4,91,1,rainy,0
26.4,91,1,rainy,0
26.4,91,1,rainy,0
26.4,91,1,rainy,0
26.4,91,1,rainy,0
26.4,91,1,rainy,0
26.4,91,1,rainy,1
28.2,98,1,rainy,0
28.2,98,1,rainy,0
28.2,98,1,rainy,0
28.2,98,1,rainy,0
28.2,98,1,rainy,0
28.2,98,1,rainy,0
28.2,98,1,rainy,1
29.4,88,1,rainy,0
29.4,88,1,rainy,0
29.4,88,1,rainy,0
29.4,88,1,rainy,0
29.4,88,1,rainy,0
29.4,88,1,rainy,0
29.4,88,1,rainy,1
28.3,73,0,sunny,0
28.3,73,0,sunny,0
28.3,73,0,sunny,0
28.3,73,0,sunny,0
28.3,73,0,sunny,0
28.3,73,0,sunny,0
28.3,73,0,sunny,0
26.8,64,1,overcast,0
26.8,64,1,overcast,1
26.8,64,1,overcast,0
26.8,64,1,overcast,1
26.8,64,1,overcast,0
26.8,64,1,overcast,0
26.8,64,1,overcast,0
24.8,73,1,sunny,0
24.8,73,1,sunny,0
24.8,73,1,sunny,0
24.8,73,1,sunny,0
24.8,73,1,sunny,1
24.8,73,1,sunny,0
24.8,73,1,sunny,0
22.3,76,1,sunny,0
22.3,76,1,sunny,0
22.3,76,1,sunny,0
22.3,76,1,sunny,0
22.3,76,1,sunny,0
22.3,76,1,sunny,0
22.3,76,1,sunny,0
20.9,61,1,overcast,0
20.9,61,1,overcast,1
20.9,61,1,overcast,1
20.9,61,1,overcast,1
20.9,61,1,overcast,0
20.9,61,1,overcast,0
20.9,61,1,overcast,0
20.9,82,1,overcast,0
20.9,82,1,overcast,0
20.9,82,1,overcast,0
20.9,82,1,overcast,0
20.9,82,1,overcast,0
20.9,82,1,overcast,0
20.9,82,1,overcast,0
21.7,55,1,sunny,0
21.7,55,1,sunny,0
21.7,55,1,sunny,0
21.7,55,1,sunny,0
21.7,55,1,sunny,1
21.7,55,1,sunny,0
21.7,55,1,sunny,0
23.2,81,0,overcast,0
23.2,81,0,overcast,0
23.2,81,0,overcast,0
23.2,81,0,overcast,0
23.2,81,0,overcast,0
23.2,81,0,overcast,0
23.2,81,0,overcast,0
24.5,57,1,sunny,0
24.5,57,1,sunny,0
24.5,57,1,sunny,0
24.5,57,1,sunny,0
24.5,57,1,sunny,1
24.5,57,1,sunny,0
24.5,57,1,sunny,0
25.3,59,0,overcast,1
25.3,59,0,overcast,1
25.3,59,0,overcast,1
25.3,59,0,overcast,0
25.3,59,0,overcast,0
25.3,59,0,overcast,0
25.3,59,0,overcast,0
25.5,72,0,overcast,0
25.5,72,0,overcast,1
25.5,72,0,overcast,1
25.5,72,0,overcast,0
25.5,72,0,overcast,0
25.5,72,0,overcast,0
25.5,72,0,overcast,0
24.4,76,1,sunny,0
24.4,76,1,sunny,0
24.4,76,1,sunny,0
24.4,76,1,sunny,0
24.4,76,1,sunny,0
24.4,76,1,sunny,0
24.4,76,1,sunny,0
23.5,98,0,rainy,0
23.5,98,0,rainy,0
23.5,98,0,rainy,0
23.5,98,0,rainy,0
23.5,98,0,rainy,0
23.5,98,0,rainy,0
23.5,98,0,rainy,1
21.8,56,0,sunny,1
21.8,56,0,sunny,0
21.8,56,0,sunny,1
21.8,56,0,sunny,0
21.8,56,0,sunny,1
21.8,56,0,sunny,0
21.8,56,0,sunny,0
20.8,75,1,sunny,0
20.8,75,1,sunny,0
20.8,75,1,sunny,0
20.8,75,1,sunny,0
20.8,75,1,sunny,1
20.8,75,1,sunny,0
20.8,75,1,sunny,0
19.5,66,0,rainy,0
19.5,66,0,rainy,1
19.5,66,0,rainy,0
19.5,66,0,rainy,0
19.5,66,0,rainy,0
19.5,66,0,rainy,0
19.5,66,0,rainy,0
18.3,66,1,overcast,0
18.3,66,1,overcast,0
18.3,66,1,overcast,0
18.3,66,1,overcast,0
18.3,66,1,overcast,0
18.3,66,1,overcast,0
18.3,66,1,overcast,0
18.9,74,1,rainy,0
18.9,74,1,rainy,1
18.9,74,1,rainy,0
18.9,74,1,rainy,0
18.9,74,1,rainy,0
18.9,74,1,rainy,0
18.9,74,1,rainy,0
20.7,70,1,sunny,0
20.7,70,1,sunny,0
20.7,70,1,sunny,0
20.7,70,1,sunny,0
20.7,70,1,sunny,0
20.7,70,1,sunny,0
20.7,70,1,sunny,0
22,61,1,rainy,0
22,61,1,rainy,1
22,61,1,rainy,0
22,61,1,rainy,1
22,61,1,rainy,0
22,61,1,rainy,0
22,61,1,rainy,0
22.4,68,0,overcast,0
22.4,68,0,overcast,0
22.4,68,0,overcast,0
22.4,68,0,overcast,0
22.4,68,0,overcast,0
22.4,68,0,overcast,0
22.4,68,0,overcast,0
21.9,66,1,rainy,0
21.9,66,1,rainy,0
21.9,66,1,rainy,0
21.9,66,1,rainy,0
21.9,66,1,rainy,0
21.9,66,1,rainy,0
21.9,66,1,rainy,0
20.9,71,1,sunny,0
20.9,71,1,sunny,0
20.9,71,1,sunny,0
20.9,71,1,sunny,0
20.9,71,1,sunny,1
20.9,71,1,sunny,0
20.9,71,1,sunny,0
20.3,60,0,overcast,1
20.3,60,0,overcast,1
20.3,60,0,overcast,1
20.3,60,0,overcast,0
20.3,60,0,overcast,0
20.3,60,0,overcast,0
20.3,60,0,overcast,0
19,60,0,overcast,1
19,60,0,overcast,1
19,60,0,overcast,1
19,60,0,overcast,1
19,60,0,overcast,0
19,60,0,overcast,1
19,60,0,overcast,0
17.1,65,0,rainy,0
17.1,65,0,rainy,1
17.1,65,0,rainy,0
17.1,65,0,rainy,0
17.1,65,0,rainy,0
17.1,65,0,rainy,0
17.1,65,0,rainy,0
16.4,63,1,overcast,0
16.4,63,1,overcast,0
16.4,63,1,overcast,0
16.4,63,1,overcast,0
16.4,63,1,overcast,0
16.4,63,1,overcast,0
16.4,63,1,overcast,0
16.7,57,0,sunny,1
16.7,57,0,sunny,0
16.7,57,0,sunny,1
16.7,57,0,sunny,0
16.7,57,0,sunny,1
16.7,57,0,sunny,0
16.7,57,0,sunny,0
17.8,62,0,rainy,0
17.8,62,0,rainy,0
17.8,62,0,rainy,0
17.8,62,0,rainy,0
17.8,62,0,rainy,0
17.8,62,0,rainy,0
17.8,62,0,rainy,0
19.2,69,0,overcast,0
19.2,69,0,overcast,1
19.2,69,0,overcast,0
19.2,69,0,overcast,0
19.2,69,0,overcast,0
19.2,69,0,overcast,0
19.2,69,0,overcast,0
20.3,71,0,rainy,0
20.3,71,0,rainy,1
20.3,71,0,rainy,0
20.3,71,0,rainy,0
20.3,71,0,rainy,0
20.3,71,0,rainy,0
20.3,71,0,rainy,0
20.5,59,0,sunny,1
20.5,59,0,sunny,1
20.5,59,0,sunny,1
20.5,59,0,sunny,0
20.5,59,0,sunny,0
20.5,59,0,sunny,0
20.5,59,0,sunny,0
19.2,65,0,overcast,1
19.2,65,0,overcast,1
19.2,65,0,overcast,1
19.2,65,0,overcast,0
19.2,65,0,overcast,0
19.2,65,0,overcast,0
19.2,65,0,overcast,0
16.9,89,0,overcast,0
16.9,89,0,overcast,0
16.9,89,0,overcast,0
16.9,89,0,overcast,0
16.9,89,0,overcast,0
16.9,89,0,overcast,0
16.9,89,0,overcast,1
14.5,70,0,rainy,0
14.5,70,0,rainy,1
14.5,70,0,rainy,0
14.5,70,0,rainy,0
14.5,70,0,rainy,0
14.5,70,0,rainy,0
14.5,70,0,rainy,0
13,54,0,overcast,0
13,54,0,overcast,0
13,54,0,overcast,1
13,54,0,overcast,0
13,54,0,overcast,0
13,54,0,overcast,0
13,54,0,overcast,0
13.8,39,1,sunny,0
13.8,39,1,sunny,0
13.8,39,1,sunny,0
13.8,39,1,sunny,0
13.8,39,1,sunny,0
13.8,39,1,sunny,0
13.8,39,1,sunny,0
14.1,71,1,rainy,0
14.1,71,1,rainy,1
14.1,71,1,rainy,0
14.1,71,1,rainy,0
14.1,71,1,rainy,0
14.1,71,1,rainy,0
14.1,71,1,rainy,0
15.4,71,1,overcast,0
15.4,71,1,overcast,1
15.4,71,1,overcast,0
15.4,71,1,overcast,1
15.4,71,1,overcast,0
15.4,71,1,overcast,0
15.4,71,1,overcast,0
17.6,71,0,overcast,0
17.6,71,0,overcast,0
17.6,71,0,overcast,0
17.6,71,0,overcast,0
17.6,71,0,overcast,0
17.6,71,0,overcast,0
17.6,71,0,overcast,0
19.3,62,0,rainy,0
19.3,62,0,rainy,1
19.3,62,0,rainy,0
19.3,62,0,rainy,0
19.3,62,0,rainy,0
19.3,62,0,rainy,0
19.3,62,0,rainy,0
20.4,62,0,overcast,0
20.4,62,0,overcast,0
20.4,62,0,overcast,1
20.4,62,0,overcast,0
20.4,62,0,overcast,0
